22, 8435, 1046
37, 15512, 1726
13, 8114, 1458
22, 16582, 2279
19, 13914, 1869
20, 14234, 2150
22, 16262, 2227
30, 19678, 2608
28, 17446, 1986
11, 4654, 837
20, 11630, 1729
26, 15878, 1938
32, 13914, 2668
32, 13915, 2668
31, 12713, 2648
23, 8657, 2550
43, 19912, 3908
14, 9466, 1053
22, 18585, 1775
19, 17617, 1749
18, 15588, 1678
17, 13773, 1373
25, 11999, 1775
8, 1546, 360
38, 19272, 2368
34, 17105, 2257
36, 17453, 2368
22, 8217, 1377
11, 2559, 755
28, 10945, 1788
41, 17657, 3037
16, 5725, 1272
11, 2296, 555
27, 10894, 1796
20, 6963, 1215
44, 19973, 2967
14, 4260, 643
9, 1399, 305
20, 5733, 853
15, 3577, 588
22, 6338, 853
23, 6667, 894
24, 11818, 1567
33, 17224, 2195
23, 10528, 1521
11, 2659, 543
27, 12816, 1590
28, 9392, 1320
34, 12340, 1636
36, 12623, 1647
10, 2270, 362
27, 9343, 1647
21, 7404, 815
32, 12564, 1404
40, 15773, 1553
42, 17165, 1656
46, 19508, 2099
29, 11869, 1877
35, 15905, 2085
21, 8395, 1744
15, 4549, 902
16, 4625, 912
47, 13457, 2248
39, 11218, 1930
44, 12626, 2106
56, 16886, 2884
10, 1621, 346
21, 7459, 667
42, 17136, 1245
8, 1488, 214
18, 6124, 540
14, 4329, 415
14, 3459, 645
38, 19480, 2326
19, 6241, 989
29, 13534, 1646
26, 11386, 1602
36, 11652, 1574
25, 7399, 1082
57, 19876, 2590
23, 6776, 1020
27, 8381, 1108
20, 8015, 2379
28, 13028, 2777
28, 13803, 2777
18, 7049, 1465
10, 1815, 837
14, 5217, 1097
26, 13849, 3069
21, 9939, 2135
21, 10070, 3069
34, 19821, 3327
15, 7125, 1199
21, 10244, 1772
18, 8903, 1530
17, 8159, 1441
12, 4331, 904
7, 2239, 401
10, 5422, 655
15, 11105, 1232
9, 3883, 550
9, 3613, 529
11, 3945, 1103
24, 12296, 2533
26, 14374, 3088
26, 14136, 3088
35, 19989, 4077
16, 10762, 1818
16, 11098, 1869
11, 6177, 1136
16, 11222, 1869
16, 10837, 1869
15, 3630, 771
25, 7351, 1275
41, 13138, 2100
32, 9980, 1678
32, 10051, 2100
36, 18040, 1992
24, 11427, 1437
8, 1459, 275
12, 4120, 618
31, 15517, 1804
37, 19167, 2178
15, 6411, 863
10, 3603, 598
12, 4698, 665
29, 13971, 1590
28, 14257, 2439
29, 14623, 2439
23, 10355, 1855
23, 10280, 2439
37, 18974, 2913
34, 9983, 844
18, 2993, 346
19, 3516, 379
39, 11788, 882
22, 4653, 448
28, 9665, 1518
27, 8968, 1419
23, 7024, 1078
34, 11357, 1771
14, 3721, 781
15, 6072, 768
21, 8561, 941
37, 17519, 1765
13, 3943, 596
34, 15911, 1608
21, 15730, 2733
25, 18730, 3454
20, 14356, 3454
25, 18392, 2860
15, 9137, 2072
24, 13787, 2315
18, 9536, 1820
6, 1516, 466
11, 3905, 840
11, 3833, 2315
21, 9732, 1056
10, 3609, 542
33, 16415, 1663
19, 8858, 1034
24, 11158, 1274
17, 11068, 998
11, 4241, 424
19, 12080, 998
8, 3714, 998
24, 16861, 1342
25, 11308, 1438
10, 2594, 426
35, 17298, 2067
20, 8798, 1075
20, 8457, 2067
10, 7162, 2096
12, 9558, 2155
12, 9097, 2155
7, 2897, 952
18, 18857, 4203
35, 17227, 2387
14, 4254, 791
27, 12240, 1665
18, 7501, 1480
22, 9355, 1604
11, 7737, 970
12, 10145, 1239
5, 1820, 316
8, 5793, 914
6, 2626, 488
34, 14574, 2429
32, 13603, 2278
17, 6165, 1139
9, 1508, 478
19, 7150, 1751
23, 10714, 1075
30, 15005, 1430
11, 3841, 552
18, 8237, 878
32, 16969, 1633
11, 4726, 870
32, 19206, 2286
24, 14597, 1928
24, 14301, 2286
20, 12438, 1612
14, 8120, 2561
22, 17484, 4137
21, 15194, 3063
16, 11093, 2814
24, 19389, 4230
30, 13842, 1520
19, 8108, 1092
33, 16106, 1852
20, 8427, 1094
24, 10372, 1142
17, 4480, 1307
40, 13808, 2729
30, 9404, 2025
11, 1773, 607
23, 7018, 1401
44, 19674, 1200
19, 6433, 624
10, 1731, 246
30, 12759, 816
25, 9809, 748
30, 15436, 1895
13, 3714, 632
19, 8294, 1262
19, 8725, 1895
13, 4224, 682
11, 6186, 955
14, 9756, 1385
16, 12123, 1642
9, 4646, 850
8, 3917, 680
23, 6611, 1178
37, 11424, 1818
9, 1475, 330
56, 18674, 2945
24, 6879, 2945
29, 14436, 2523
23, 11796, 2402
31, 16525, 3201
7, 1221, 512
9, 1515, 566
12, 9131, 1730
9, 5475, 999
20, 17958, 2636
17, 13097, 1919
10, 5840, 2636
33, 10997, 1092
19, 6068, 723
35, 12463, 1269
12, 2549, 364
23, 6981, 728
13, 4304, 433
26, 12983, 1063
23, 11230, 972
35, 18719, 1477
12, 3330, 369
32, 12396, 1374
47, 19520, 2056
11, 1476, 436
27, 9091, 1311
18, 5394, 711
7, 2478, 540
17, 15093, 2138
21, 17780, 2344
9, 5385, 1022
21, 16796, 2140
35, 16697, 3006
25, 11605, 2184
27, 12454, 2201
24, 10332, 1812
11, 3296, 829
9, 7863, 1097
11, 10322, 1406
16, 17582, 1899
12, 11533, 1426
15, 16962, 1899
42, 10980, 1064
40, 10561, 1004
45, 11940, 1200
38, 9886, 999
50, 13222, 1267
29, 12799, 2208
11, 3367, 841
41, 19522, 3221
40, 18828, 3182
22, 9088, 1776
25, 15365, 1141
15, 7004, 661
29, 17849, 1168
25, 14782, 1168
12, 4809, 469
8, 1730, 853
12, 8067, 1836
10, 3363, 1081
12, 8103, 1836
20, 14559, 3205
10, 3288, 651
27, 14409, 2059
34, 18456, 2274
33, 17804, 2194
12, 5270, 767
13, 3869, 467
14, 4837, 582
32, 14996, 1302
29, 13831, 1292
10, 2736, 375
17, 11446, 1918
13, 7638, 1304
26, 18811, 2758
14, 8100, 1413
15, 8780, 1454
23, 13382, 2298
22, 11953, 2230
13, 5420, 1158
17, 8757, 2104
23, 13447, 2298
29, 9112, 818
22, 6872, 628
19, 5391, 564
51, 17678, 1560
28, 8737, 1560
12, 7131, 1290
10, 5480, 854
12, 6689, 1265
21, 17231, 2215
15, 11526, 1533
12, 2808, 249
35, 13352, 929
39, 15332, 1086
42, 17088, 1166
25, 8828, 590
41, 13520, 2210
49, 16794, 2849
48, 16557, 2845
51, 18215, 3009
11, 1292, 520
16, 4178, 905
34, 13207, 2563
20, 6139, 1532
10, 1597, 544
30, 10663, 1966
27, 11054, 1014
32, 13310, 1114
20, 7546, 707
32, 13655, 1114
15, 4806, 573
17, 5849, 744
29, 12263, 1364
20, 6879, 862
28, 11634, 1333
20, 6641, 1364
11, 8357, 2280
10, 7246, 2123
10, 6692, 2018
15, 13388, 3340
10, 7840, 2212
41, 15781, 2012
